基金代码,基金简称,日期,日增长率,近一周,近一月,近三月,近六月,近一年,近2年,近3年,今年来,成立来
001249,易方达新利灵活配置混合,2022-02-18,0.13,0.06,0,1.68,2.84,4.95,19.19,36.63,0,63.41
006547,红塔红土盛弘混合A,2022-02-18,0.02,0.05,0.60,1.82,2.84,4.18,37.16,64.32,-0.23,71.33
009875,天弘甄选食品饮料股票A,2022-02-18,0.38,2.51,2.30,-0.85,2.84,-13.62,,,-5.04,17.59
010635,天弘合益债券C,2022-02-18,-0.04,0.05,0.19,1.31,2.84,2.65,,,0.57,2.91
010830,国泰通利9个月持有期混合A,2022-02-18,0.13,0.41,-0.89,0.34,2.84,7.60,,,-0.82,7.66
004357,南方智慧混合,2022-02-18,0.81,1.23,-3.85,-4.39,2.83,-20.31,60.43,140.31,-6.07,150.40
519755,交银多策略回报灵活配置混合A,2022-02-18,0.20,0.07,0,1.09,2.83,4.86,19.65,35.90,0.13,64.17
004818,国寿安保目标策略混合发起A,2022-02-18,0.25,0.35,-1.86,1.90,2.83,8.54,40.22,63.51,-1.78,25.89
202102,南方多利增强债券C,2022-02-18,0.05,-0.64,-0.59,0.58,2.82,5.99,12.48,16.71,-0.96,120.16
128112,国投瑞银优化增强债券C,2022-02-18,0.06,-0.17,-0.68,1.27,2.82,4.10,13.78,21.51,-1.02,118.38
002946,大成景盛一年定开债A,2022-02-18,0.03,0.13,-0.21,0.57,2.82,4.90,10.80,19.26,-0.59,19.02
001817,易方达瑞兴灵活配置混合I,2022-02-18,0.08,0.08,-0.08,1.61,2.82,4.76,19.23,33.90,-0.08,38.18
003025,新华红利回报混合,2022-02-18,0.26,0.06,-0.60,1.65,2.82,3.98,22.96,74.33,-0.79,81.86
675163,西部利得汇盈债券C,2022-02-18,0,0.03,0.53,1.36,2.82,6.03,9.68,13.60,0.88,18.66
007828,创金合信信用红利债券A,2022-02-18,0,0.04,0.43,1.61,2.82,6.83,11.43,,0.84,16.74
009231,鹏华安和混合C,2022-02-18,-0.04,0.41,-1.48,0.68,2.82,8.57,,,-2.03,18.65
009306,平安惠铭纯债,2022-02-18,-0.03,0.02,0.61,1.95,2.82,5.29,,,1.02,7.96
519738,交银周期回报灵活配置混合A,2022-02-18,0.16,0.08,-0.08,1,2.81,4.93,20.94,33.30,0.08,112.29
008817,华宝可转债债券C,2022-02-18,0.70,-4.27,-7.18,-4.63,2.81,22.50,30.89,,-9.56,40.16
012438,德邦价值优选混合C,2022-02-18,1.23,-0.49,0.24,4.21,2.81,,,,0.36,2.79
003027,安信新价值混合C,2022-02-18,0.77,1.13,-0.11,-0.40,2.80,0.40,9.77,28.09,-1.10,58.74
006996,南方惠利6个月定开债C,2022-02-18,-0.02,0,0.39,1.70,2.80,7.03,9.07,,0.85,14.10
006962,南方7-10年国开债C,2022-02-18,-0.11,-0.06,-0.12,1.97,2.80,7.84,8.46,,0.38,15.58
007951,招商信用增强债券C,2022-02-18,0,0,0,1.19,2.80,4.55,7.67,,0.10,11.84
009668,鹏华安庆混合C,2022-02-18,-0.03,0.40,-1.49,0.48,2.80,7.90,,,-2.18,17.79
000557,国投瑞银新机遇灵活配置混合C,2022-02-18,0.28,-0.20,0,1.40,2.79,5.15,42.40,125.42,0.12,227.42
000377,上投摩根双债增利债券A,2022-02-18,0.41,-0.90,-0.41,2.72,2.79,-1.46,2.60,12.47,-0.42,63.50
001806,易方达瑞智灵活配置混合I,2022-02-18,0.16,0.08,0,1.61,2.79,4.67,18.41,30.63,0,31.68
003174,前海联合添惠纯债A,2022-02-18,-0.08,-0.14,-0.21,0.43,2.79,6,7.95,12.64,0.03,18.83
006032,创金合信汇泽三个月定开债券,2022-02-18,,0.05,0.59,1.47,2.79,5.88,8.27,,0.88,9.31
009604,国金惠盈纯债E,2022-02-18,-0.09,0.01,0.23,2.15,2.79,6.50,,,0.74,6
002073,圆信永丰兴融A,2022-02-18,0,0.10,0.49,1.53,2.78,6.88,11.11,17.44,0.89,33.19
004819,国寿安保目标策略混合发起C,2022-02-18,0.24,0.34,-1.87,1.87,2.78,8.43,39.94,63.13,-1.80,25.09
210009,金鹰核心资源混合,2022-02-18,1.15,0.44,-9.41,-2.87,2.78,38.66,29.93,96.90,-8.36,73.94
501064,国泰价值优选灵活配置混合,2022-02-18,-0.49,1.92,-5.14,-7.25,2.78,0.23,89.03,189.91,-8.31,199.56
006760,国金惠盈纯债C,2022-02-18,-0.09,0.01,0.23,2.12,2.78,6.51,5.28,,0.74,13.10
010104,景顺长城消费精选混合A,2022-02-18,-0.06,1.51,-1.31,-1.53,2.78,-15.83,,,-5.13,-4.32
970038,东莞德益6个月持有债,2022-02-18,0.02,-0.02,0.38,1.48,2.78,,,,0.68,4.42
121009,国投瑞银稳定增利债券,2022-02-18,0.10,-0.36,-0.05,1.33,2.77,6.39,9.08,19.26,0.05,134.70
001179,德邦大健康灵活配置混合,2022-02-18,1.35,0.06,-0.74,2.91,2.77,-3.74,48.29,90.60,-2.24,108.44
002814,博时颐泰混合C,2022-02-18,0.09,-0.24,-0.90,0.57,2.77,5.76,9.54,21.41,-1.34,33.77
001204,东方红稳健精选混合C,2022-02-18,0.24,-0.04,-0.03,1.57,2.77,3.71,16.32,32.78,0.06,74.33
675091,西部利得祥逸债券A,2022-02-18,0.04,-0.18,0.02,1.38,2.77,5.04,6.56,5.80,0.36,17.95
005938,工银精选金融地产混合C,2022-02-18,0.96,-2.96,1.05,3.90,2.77,-6.31,21.42,45.55,2.84,49.15
012548,华宝中证细分食品饮料产业主题ETF联接A,2022-02-18,0.52,2.90,-0.56,-3.65,2.77,,,,-6.88,-9.52
110007,易方达稳健收益债券A,2022-02-18,0.24,-0.24,0.01,1.67,2.76,6.42,13.28,25.45,0.02,215.15
163007,长信利众债券(LOF)A,2022-02-18,0.18,-0.59,-0.15,1.24,2.76,10.42,8.16,20.09,0.05,37.51
450005,国富强化收益债券A,2022-02-18,0.20,-0.23,0.35,2.12,2.76,4.09,11.44,20.12,0.57,117.79
008008,易方达稳健收益债券C,2022-02-18,0.24,-0.24,0.01,1.67,2.76,6.43,13.31,,0.03,19.44
011739,华安兴安优选一年持有混合C,2022-02-18,0.47,0.52,-2.55,-1.90,2.76,,,,-3.35,5.26
000930,博时黄金I,2022-02-18,0.83,3.09,3.67,0.65,2.75,3.05,6.70,30.68,3.03,56.27
000929,博时黄金D,2022-02-18,0.83,3.09,3.67,0.66,2.75,3.06,6.73,30.79,3.03,70.30
004333,金鹰元盛债券型发起式E,2022-02-18,-0.08,-0.08,0.16,1.76,2.75,6.72,11.98,17.05,0.55,39.14
005291,华富星玉衡混合A,2022-02-18,,-0.91,0.15,0.92,2.75,4.42,9.86,16.02,-0.04,13.58
501306,汇添富中证港股通(LOF)C,2022-02-18,0.71,-1.78,4.65,11.07,2.75,2.43,-4.21,-4.51,9.53,-10.59
008323,东方卓行18个月定开债券C,2022-02-18,,0.04,0.16,0.47,2.75,-2.66,0.29,,0.21,0.73
009286,泰康招泰尊享一年持有期混合C,2022-02-18,0.23,-0.11,-0.66,1.39,2.75,0.71,,,-0.71,6.66
000086,南方稳利1年定开债A,2022-02-18,0,0.09,0.28,1.99,2.75,5.90,8.60,14.94,0.94,51.70
005637,中融聚业定期开放债券,2022-02-18,0,0.08,0.55,1.59,2.74,6.82,9.96,13.75,0.98,15.84
002701,东方红汇阳债券A,2022-02-18,0.14,-0.06,0.07,1.33,2.74,3.93,11.06,18.84,0.34,39.03
001594,天弘中证银行ETF联接A,2022-02-18,1.23,-1.10,3.19,6.34,2.74,-6.48,13.60,24.28,7.37,33.43
000186,华泰柏瑞季季红债券,2022-02-18,0.02,0.05,0.42,1.62,2.74,6.33,6.68,12.10,0.88,56.63
005008,东方红汇阳债券Z,2022-02-18,0.15,-0.06,0.08,1.33,2.74,3.94,11.06,18.86,0.34,30.56
007008,中邮纯债优选一年定开债A,2022-02-18,,0.03,0.62,1.60,2.74,6.53,8.92,,0.98,11.98
001285,易方达新鑫混合I,2022-02-18,0.15,0.07,0,1.63,2.73,4.69,19.36,31.86,0,61.84
001718,工银物流产业股票A,2022-02-18,0.40,-0.24,-7.99,-6.62,2.73,11.91,81.74,194.23,-10.70,272.20
002194,北信瑞丰稳定增强,2022-02-18,0.84,-0.60,-1.20,2.73,2.73,1.23,26.12,34.76,-0.68,31.80
164105,华富强化回报债券(LOF),2022-02-18,0.18,-0.64,-0.94,0.95,2.73,7.76,16.02,27.92,-1.11,138.25
006839,安信聚利增强债券A,2022-02-18,0.10,0.18,-0.47,-0.54,2.73,-2,0.77,,-3.08,8.10
007409,鹏扬淳开债券C,2022-02-18,-0.02,0.02,0.38,1.79,2.73,5.37,7.09,,0.92,8.26
010053,安信聚利增强债券B,2022-02-18,0.10,0.18,-0.47,-0.54,2.73,-2,,,-3.08,0.15
009876,天弘甄选食品饮料股票C,2022-02-18,0.39,2.51,2.29,-0.90,2.73,-13.80,,,-5.07,17.23
970029,安信资管瑞元添利A,2022-02-18,0.09,-0.18,0.25,1.21,2.73,,,,0.68,5.62
011265,长盛安泰一年持有期混合A,2022-02-18,0.19,-0.11,0.45,1.46,2.73,,,,0.95,4.07
160220,国泰民益混合(LOF)A,2022-02-18,0.14,0.38,-1.02,0.37,2.72,8.36,25.90,56.88,-1.04,83.25
000551,信诚幸福消费混合,2022-02-18,0.44,1.40,-0.04,1.36,2.72,-9.90,30.29,92.16,-4.96,189.58
006727,博时中债3-5进出口行A,2022-02-18,-0.05,0.05,0.25,2.06,2.72,8.04,8.90,14.08,0.75,14.66
005816,国泰农惠定期开放债券,2022-02-18,,0.07,0.50,1.71,2.72,6.39,7.36,,0.83,12.07
168702,合煦智远金融科技指数(LOF)C,2022-02-18,1.08,-1.81,-6.32,1.10,2.72,-1.48,,,-4.84,6.14
009403,平安惠盈纯债C,2022-02-18,-0.09,-0.09,0.35,1.71,2.72,6.19,,,0.71,4.81
009727,招商中证500等权重指数增强C,2022-02-18,1.29,1.45,-3.23,1.29,2.72,20.98,,,-3.40,24.94
006986,平安季添盈定开债A,2022-02-18,-0.01,-0.03,0.45,1.81,2.72,3.49,4.69,,0.90,10.49
970030,安信资管瑞元添利B,2022-02-18,0.08,-0.19,0.25,1.20,2.72,,,,0.68,5.59
620009,金元顺安丰祥债券,2022-02-18,0.06,-0.02,0.45,1.62,2.71,7.09,8.10,17.72,0.87,50.29
000251,工银金融地产混合A,2022-02-18,1.70,-2.40,0.07,4.31,2.71,-6.70,23.77,45.69,1.28,337.69
003358,易方达中债7-10年国开债A,2022-02-18,-0.09,-0.05,-0.07,1.90,2.71,7.90,8.85,15.79,0.49,19.75
519195,万家品质,2022-02-18,1.27,1.53,-3.21,-3.51,2.71,17.76,64.10,175.53,-8.56,286.31
675093,西部利得祥逸债券C,2022-02-18,0.04,-0.19,0,1.35,2.71,4.97,8.19,8.82,0.33,12.99
005670,嘉实致兴定开债发起式,2022-02-18,-0.03,0.02,0.27,1.45,2.71,6,0.74,5.61,0.66,15.10
006548,红塔红土盛弘混合C,2022-02-18,0.02,0.04,0.57,1.76,2.71,3.91,36.44,63.18,-0.27,70.02
003390,江信一年定开,2022-02-18,,0.08,0.52,1.41,2.71,5.32,6.83,8.52,0.72,17.54
007108,太平MSCI香港价值增强C,2022-02-18,0.24,-2.13,2.29,7.29,2.71,7.74,4.28,,7.53,2.68
012127,泰达宏利新能源股票C,2022-02-18,-0.97,9.08,-4.51,-16.95,2.71,,,,-9.21,28.66
012331,广发集优9个月持有期债券C,2022-02-18,0.05,-0.17,-0.40,0.51,2.71,,,,-0.58,4.17
110009,易方达价值精选混合,2022-02-18,0.20,1.86,-4.74,-6.25,2.70,-6.89,75.65,120.57,-9.22,744.06
161221,国投瑞银双债债券C,2022-02-18,0.17,-0.42,-0.17,0.89,2.70,6.96,10.23,19.58,-0.08,88.60
001342,易方达新享混合A,2022-02-18,0.14,0,0,1.61,2.70,4.73,19.25,33.33,0.01,120.34
004118,博时裕鹏纯债债券,2022-02-18,0.01,0.04,0.42,1.34,2.70,6.04,9.22,13.03,0.79,32.70
501053,东方红目标优选定开混合,2022-02-18,0.17,-0.19,-0.11,0.68,2.70,5.63,15.28,28.42,-0.11,38.82
004738,上投摩根安隆回报A,2022-02-18,0.16,-0.13,0.29,2.09,2.70,3.82,15.95,31.33,0.27,33.47
006577,永赢诚益债券C,2022-02-18,0,0.05,0.40,1.46,2.70,5.79,8.47,13.88,0.80,15.05
519208,万家3-5年政金债纯债A,2022-02-18,-0.03,0.08,0.24,2.28,2.70,6.06,8.93,13.97,0.57,20.33
008530,汇安信利债券C,2022-02-18,0.07,-0.08,-0.84,-0.12,2.70,4.44,,,-1.21,11.06
010819,安信稳健回报6个月混合A,2022-02-18,0.28,-0.07,-0.58,0.77,2.70,4.43,,,-0.68,6.77
410004,华富收益增强债券A,2022-02-18,0.14,-0.58,-0.78,0.82,2.69,7.14,12.72,18.55,-0.89,193.76
090009,大成行业轮动混合,2022-02-18,-0.62,2.97,-6.58,-8.54,2.69,-3.08,61.96,151.71,-10.69,239.30
160513,博时稳健回报债券(LOF)A,2022-02-18,0.11,-0.25,0.03,1.37,2.69,7.04,15.38,29.95,0.28,100.26
001235,中银国有企业债A,2022-02-18,0.04,-0.21,-0.07,1.45,2.69,6.70,10.50,16.50,0.24,33.05
003376,广发中债7-10年国开债指数A,2022-02-18,-0.08,-0.04,-0.05,1.84,2.69,7.59,8.82,16.08,0.48,21.61
004038,中银富享定开债,2022-02-18,,-0.06,0.46,2.02,2.69,4.76,6.51,10.27,0.57,22.34
006576,永赢诚益债券A,2022-02-18,0,0.05,0.39,1.44,2.69,5.74,8.42,14.01,0.80,15.27
008302,永赢易弘债券,2022-02-18,0.04,-0.16,0.21,1.52,2.69,6.26,,,0.54,7.25
008940,华泰紫金月月购3月滚动债C,2022-02-18,0.08,-0.36,-0.44,0.97,2.69,5.53,,,-0.44,6.38
005836,创金合信泰盈双季红定开债券A,2022-02-18,,0.08,0.75,1.77,2.69,6.09,7.21,,1.08,9.49
519625,银河君盛混合A,2022-02-18,0.27,-0.11,-0.96,2.36,2.69,1.66,26.05,48.71,-1.16,61.35
519761,交银多策略回报灵活配置混合C,2022-02-18,0.20,0.07,0,1.02,2.69,4.64,19.12,35.13,0.13,63.59
519759,交银周期回报灵活配置混合C,2022-02-18,0.16,0,-0.08,0.93,2.68,4.80,20.71,32.65,0.08,73.89
160226,国泰民益混合(LOF)C,2022-02-18,0.13,0.38,-1.02,0.35,2.68,8.26,25.65,56.38,-1.05,45.11
001818,易方达瑞兴灵活配置混合E,2022-02-18,0.08,0.08,-0.08,1.54,2.68,4.56,18.70,33.12,-0.08,36.98
006848,博时中债5-10农发行A,2022-02-18,-0.07,-0.08,0.09,1.93,2.68,7.02,7.57,,0.53,14.78
007837,国寿安保尊耀纯债A,2022-02-18,-0.02,-0.13,0.10,1.60,2.68,5.90,8.94,,0.64,11.70
100073,富国强回报定开债C,2022-02-18,0,-0.06,0.30,1.57,2.68,5.97,8.14,15.79,0.66,73.43
007958,华泰柏瑞益通三个月定开债,2022-02-18,0.01,0.10,0.60,1.64,2.68,5.58,8.07,,1.01,8.81
012890,大成景盈债券C,2022-02-18,-0.01,0,-0.04,0.71,2.68,,,,0.25,3.20
012549,华宝中证细分食品饮料产业主题ETF联接C,2022-02-18,0.53,2.90,-0.57,-3.70,2.68,,,,-6.90,-9.62
690008,民生中证内地资源主题指数A,2022-02-18,0.47,3.56,5.70,4.07,2.67,18.13,66.15,73.11,3.76,7.50
519162,新华增怡债券A,2022-02-18,0.01,-0.62,-1.70,-0.22,2.67,14.16,15.49,22.15,-2.24,70.79
519915,富国消费主题混合A,2022-02-18,0.10,1.81,-2.63,-4.97,2.67,-11.80,71.74,160.98,-6.10,169.15
004503,鹏华永泰定期开放债券,2022-02-18,0.06,-0.32,0.16,1.42,2.67,7.76,10.79,19.26,0.34,31.90
001835,易方达瑞祥灵活配置混合I,2022-02-18,0.15,0.07,0,1.71,2.67,4.64,18.81,36.63,0.07,42.10
006728,博时中债3-5进出口行C,2022-02-18,-0.05,0.06,0.23,2.03,2.67,6.72,7.48,12.49,0.75,13.04
002015,南方荣光A,2022-02-18,0.20,-0.53,-0.66,1.56,2.67,2.25,24.42,31.06,-0.13,49.80
000218,国泰黄金ETF联接A,2022-02-18,0.87,3.07,3.65,0.61,2.66,2.95,6.21,29.88,3.05,42.19
002005,工银新得利混合,2022-02-18,0.47,0.16,0.95,1.51,2.66,0.63,13.43,14.97,-0.62,27.50
005710,兴业嘉润3个月定开债,2022-02-18,-0.05,0.07,0.32,2.06,2.66,4.92,6.64,10.77,0.87,17.19
005571,中银证券新能源混合A,2022-02-18,-0.34,3.32,-6.14,-7.73,2.66,26.10,65.11,114.54,-7.54,130.31
007186,华夏中债3-5年政金债指数A,2022-02-18,-0.06,-0.02,0.23,1.82,2.66,6.62,7.55,,0.78,10.42
008668,西部利得双盈一年定开债券,2022-02-18,0.01,0.05,0.53,1.75,2.66,6.11,,,1.01,6.69
008695,平安元盛超短债C,2022-02-18,0.01,0.06,0.32,0.77,2.66,4.56,,,0.48,7.18
009803,易方达中债7-10年国开债C,2022-02-18,-0.09,-0.05,-0.08,1.88,2.66,7.79,,,0.48,9.06
010145,格林中短债债券A,2022-02-18,0.01,0.04,0.46,1.96,2.66,4.69,,,0.70,5.53
010513,淳厚益加债券A,2022-02-18,0.12,-0.14,-1.11,0.39,2.66,4.75,,,-1.53,4.62
000216,华安黄金易ETF联接A,2022-02-18,0.85,3.11,3.62,0.59,2.65,3.02,6.65,30.64,3,39.26
001412,德邦鑫星价值灵活配置混合A,2022-02-18,0.30,0.14,-3.26,0.98,2.65,0.90,23.89,37.35,-4.18,57.08
519752,交银新回报灵活配置混合A,2022-02-18,0.19,0.06,-0.06,0.98,2.65,4.37,21.93,33.25,0.13,58.10
002901,财通资管积极收益债券A,2022-02-18,0.18,-0.18,0.01,0.88,2.65,5.15,9.23,14.45,0.32,30.53
001595,天弘中证银行ETF联接C,2022-02-18,1.23,-1.10,3.18,6.29,2.65,-6.67,13.14,23.54,7.34,31.41
008740,国寿安保尊盛双债债券A,2022-02-18,0.13,-0.61,-0.03,0.76,2.65,6.21,,,-0.19,8.06
121006,国投瑞银稳健增长混合,2022-02-18,0.75,0.11,0.11,1.07,2.64,-7.83,54.86,114.92,-2.48,532.13
519626,银河君盛混合C,2022-02-18,0.27,-0.11,-0.97,2.33,2.64,1.56,25.86,47.99,-1.17,60.02
005766,平安合瑞定开债,2022-02-18,-0.02,-0.05,0.98,2.08,2.64,6.52,8.30,13.53,1.45,21.29
006849,博时中债5-10农发行C,2022-02-18,-0.06,-0.08,0.09,1.91,2.64,6.91,7.37,,0.52,14.49
005746,国泰聚利价值定开混合,2022-02-18,,0.73,0.44,0.81,2.64,6.71,17.42,34.28,0.14,35.90
009707,工银新兴制造混合A,2022-02-18,0.19,-0.06,-7.83,-6.62,2.64,12.55,,,-9.95,51.48
011062,广发中债7-10年国开债指数E,2022-02-18,-0.09,-0.04,-0.06,1.80,2.64,7.49,,,0.47,6.87
005933,前海联合先进制造混合A,2022-02-18,-0.54,4.84,-2.41,-2.95,2.64,-4.67,57.26,68.16,-6.84,68.46
007645,平安季享裕定开债A,2022-02-18,0.03,-0.18,0.45,1.50,2.64,7.13,9.27,,0.77,13.01
001136,易方达裕如混合,2022-02-18,0.16,-0.08,0.23,1.74,2.63,7.66,15.95,25.73,0.47,54.68
003803,华安新丰利灵活配置混合A,2022-02-18,0.10,0.21,-0.65,0.87,2.63,3.61,42.18,88.28,-1.08,434.37
006840,安信聚利增强债券C,2022-02-18,0.09,0.17,-0.48,-0.60,2.63,-2.21,0.36,,-3.11,7.48
952024,国泰君安君得盛债券,2022-02-18,0.23,-0.17,-1.70,-0.15,2.63,5.74,9.58,,-2.46,11.16
160719,嘉实黄金,2022-02-17,1.24,2.85,3.44,0.11,2.62,-0.88,3.56,24.62,2.97,-9.90
001343,易方达新享混合C,2022-02-18,0.17,0.09,0,1.62,2.62,4.57,18.82,32.58,0,59.28
519616,银河君信混合A,2022-02-18,0.13,0.09,-1.22,0.35,2.62,5.36,24.87,39.63,-1.77,53.10
002947,大成景盛一年定开债C,2022-02-18,0.03,0.13,-0.24,0.47,2.62,4.48,9.92,17.84,-0.65,16.53
003882,易方达瑞弘混合A,2022-02-18,0.11,0.84,-2.54,-0.85,2.62,3.48,29.73,60.85,-2.34,87.46
003939,南方荣尊混合C,2022-02-18,-0.18,0.08,-1.61,1.03,2.62,3.35,13.85,23,-1.91,28.71
007187,华夏中债3-5年政金债指数C,2022-02-18,-0.05,-0.02,0.23,1.81,2.62,6.50,7.34,,0.77,10.18
007953,平安惠文纯债,2022-02-18,-0.02,0.03,0.33,1.65,2.62,3.89,6.02,,0.75,7.63
009289,富国长江经济带纯债债券,2022-02-18,0.02,0.02,0.44,1.75,2.62,5.72,,,0.85,6.47
161115,易方达岁丰添利债券(LOF),2022-02-18,0.07,-0.13,0.07,1.73,2.61,7.22,17.74,33.84,0.46,185.12
001286,易方达新鑫混合E,2022-02-18,0.15,0.07,0,1.58,2.61,4.45,18.98,31.10,-0.07,58.18
002724,江信祺福C,2022-02-18,0.14,-0.26,-0.83,0.81,2.61,2.56,11.21,21.62,-1.36,28.55
450006,国富强化收益债券C,2022-02-18,0.19,-0.23,0.32,2.04,2.61,3.79,10.77,19.05,0.53,104.56
160323,华夏磐泰混合(LOF)A,2022-02-18,0.20,0.39,-0.63,0.66,2.61,8.12,14.74,36.06,-1.18,33.01
001433,易方达瑞景混合,2022-02-18,0.13,0.06,-0.06,1.57,2.61,4.66,18.60,30.66,-0.06,62.01
001836,易方达瑞祥灵活配置混合E,2022-02-18,0.15,0.07,0,1.64,2.61,4.42,18.31,35.79,0,41.50
001576,国泰智能装备股票A,2022-02-18,-1.24,5.82,-10.18,-12.53,2.61,10.09,97.59,191.11,-12.89,194.60
006162,财通资管积极收益债券E,2022-02-18,0.19,-0.17,0.01,0.85,2.61,5.05,9.03,14.12,0.31,18.08
008031,创金合信汇嘉三个月定开,2022-02-18,,0.09,0.62,1.80,2.61,5.76,6.55,,0.89,7.16
008452,兴全恒鑫债券A,2022-02-18,0.09,-1.07,-1.81,-0.02,2.61,8.75,22.51,,-1.91,22.79
008206,国泰聚瑞纯债债券,2022-02-18,0.01,0.04,0.52,1.68,2.61,6.20,,,0.93,7.05
001546,博时裕盈3个月定开债,2022-02-18,0.03,0.06,0.52,1.63,2.61,7.44,11.58,18.38,0.92,36.33
519760,交银新回报灵活配置混合C,2022-02-18,0.19,0.04,-0.06,0.96,2.60,4.26,21.68,33.20,0.09,436.33
002388,天弘裕利灵活配置混合A,2022-02-18,0.35,0.10,-0.19,2.02,2.60,3.64,7.16,9.85,-0.70,26.13
519618,银河君信混合I,2022-02-18,0.13,0.08,-1.22,0.34,2.60,5.31,11.84,11.84,-1.78,11.84
519030,海富通稳固收益债券,2022-02-18,0.12,-0.04,-0.61,0.80,2.60,5.28,14.64,23.94,-0.79,96.65
001807,易方达瑞智灵活配置混合E,2022-02-18,0.08,0,-0.08,1.55,2.60,4.42,17.95,29.79,0,29.27
007829,创金合信信用红利债券C,2022-02-18,-0.01,0.03,0.39,1.50,2.60,6.39,10.54,,0.77,15.82
970034,华安证券合赢三个月定开,2022-02-18,0.02,0.03,0.36,1.33,2.60,,,,0.69,3.60
012408,广发恒昌一年持有混合A,2022-02-18,0.13,0.02,-0.12,0.54,2.60,,,,-0.56,2.33
163005,长信利众债券(LOF)C,2022-02-18,0.18,-0.60,-0.19,1.15,2.59,10.03,7.24,18.56,0,81.47
000065,国富焦点驱动混合,2022-02-18,0.10,0,-0.14,1.01,2.59,5.86,28.20,43.17,-0.66,137.20
206003,鹏华信用增利债券A,2022-02-18,0.13,-0.23,-1.49,-1.46,2.59,3.48,12.03,26.19,-2.06,94.26
000378,上投摩根双债增利债券C,2022-02-18,0.41,-0.90,-0.44,2.61,2.59,-1.91,1.80,11.08,-0.48,58.72
003863,招商招祥纯债A,2022-02-18,-0.01,0.05,0.37,1.47,2.59,5.81,7.61,12.75,0.73,22.52
005719,招商招诚定开债发起式,2022-02-18,0.03,0.10,0.61,1.63,2.59,6.53,9.35,13.99,1.03,15.75
002112,德邦鑫星价值灵活配置混合C,2022-02-18,0.30,0.13,-3.27,0.95,2.59,0.79,23.64,36.47,-4.19,55.27
005597,建信战略精选灵活配置混合C,2022-02-18,0.98,1.09,-2.42,1.43,2.59,-5.97,60.93,158.48,-2.16,123.02
006988,平安季添盈定开债E,2022-02-18,-0.02,-0.04,0.42,1.73,2.59,3.23,4.17,,0.86,9.67
006617,工银瑞泽定开债券,2022-02-18,-0.03,-0.06,0.19,1.76,2.59,8.45,9.99,,0.50,12.10
006987,平安季添盈定开债C,2022-02-18,-0.02,-0.04,0.42,1.73,2.59,3.23,6.77,,0.86,9.67
011506,建信高端装备股票A,2022-02-18,-0.47,5.92,-11.55,-13.48,2.59,,,,-16.11,13.44
000181,景顺长城四季金利债券A,2022-02-18,0,0,0.24,1.52,2.58,5.56,3.58,8.81,0.63,50.35
002610,博时黄金ETF联接A,2022-02-18,0.82,3.01,3.56,0.50,2.58,3.03,7.22,30.85,2.95,33.53
003864,招商招祥纯债C,2022-02-18,-0.01,0.05,0.37,1.47,2.58,5.08,5.08,5.08,0.72,5.08
007017,平安如意中短债A,2022-02-18,0.01,0.04,0.40,1.34,2.58,6.68,7.55,,0.73,14.04
006493,南方3-5年农发债A,2022-02-18,-0.03,0.07,0.29,1.91,2.58,6.01,7.54,12.33,0.79,13.68
010105,景顺长城消费精选混合C,2022-02-18,-0.07,1.49,-1.35,-1.63,2.58,-16.18,,,-5.18,-4.86
590009,中邮稳定收益债券A,2022-02-18,0.09,-0.09,0.36,1.45,2.57,5.98,7.83,12.55,0.72,67.77
070025,嘉实信用债券A,2022-02-18,0,-0.08,0.17,1.10,2.57,6.69,3.95,11.88,0.17,68.06
165526,信诚新旺混合(LOF)A,2022-02-18,0.13,0,-0.13,1.37,2.57,3.37,23.14,36.79,-0.38,59.09
002775,博时景兴纯债债券,2022-02-18,0.02,0.06,0.52,1.60,2.57,6.25,8.27,13.69,1.01,25.13
003804,华安新丰利灵活配置混合C,2022-02-18,0.11,0.21,-0.66,0.85,2.57,3.51,41.90,87.69,-1.09,86.90
005159,华泰保兴尊合债券A,2022-02-18,0.09,-0.25,0.26,1.52,2.57,8.24,8.87,17.05,0.71,31.01
007050,鑫元恒利三个月定开债,2022-02-18,,0.06,0.57,1.65,2.57,6.33,8.79,,0.83,11.85
008798,国金惠安利率债A,2022-02-18,-0.11,-0.05,0.11,2.15,2.57,7.22,,,0.69,4.61
008900,国联安增泰一年定开债发起式,2022-02-18,,-0.04,0.41,1.52,2.57,5.02,,,0.57,5.97
009196,北信瑞丰鼎盛中短债A,2022-02-18,0.01,0.09,0.47,1.25,2.57,4.78,,,0.85,5.88
008880,国联安增顺纯债A,2022-02-18,-0.02,0.06,0.25,1.63,2.57,3.94,,,0.65,4.39
012169,工银3-5年国开债指数E,2022-02-18,-0.06,0.18,0.36,1.83,2.57,,,,0.80,4.56
002988,平安鼎信债券,2022-02-18,0.13,-0.09,-0.98,-1.25,2.56,2.79,6.41,12.01,-1.96,27.55
000307,易方达黄金ETF联接A,2022-02-18,0.86,3.05,3.58,0.53,2.56,2.96,7.15,30.05,2.98,32.91
165527,信诚新旺混合(LOF)C,2022-02-18,0.20,0.07,-0.13,1.43,2.56,3.32,22.99,36.47,-0.34,51.89
006163,融通增辉定开债券发起式,2022-02-18,-0.01,-0.01,0.16,1.74,2.56,8.62,10.40,16.63,0.47,23.17
005988,兴业纯债6个月定开债A,2022-02-18,,0.06,0.59,2.07,2.56,5.64,7.87,11.76,0.66,17.45
